"x","y","Time","Frame"
0.287198324670675,0.588605683557516,0.241666666666667,"58"
0.287244086575024,0.588527114496457,0.245833333333333,"59"
0.287284928642006,0.588463280224696,0.25,"60"
0.287326907957827,0.588391188537456,0.254166666666667,"61"
0.287341024677105,0.58808319188463,0.258333333333333,"62"
0.287392472825647,0.587790325585917,0.2625,"63"
0.287593691701658,0.5876598386431,0.266666666666667,"64"
0.287768407735172,0.587209043092641,0.270833333333333,"65"
0.287937388078892,0.586828954752575,0.275,"66"
0.288015561575138,0.586652582291405,0.279166666666667,"67"
0.288062658510732,0.586348195167502,0.283333333333333,"68"
0.288184714978464,0.586112735212332,0.2875,"69"
0.288193145453549,0.585650221054276,0.291666666666667,"70"
0.288295250621005,0.5843658221052,0.295833333333333,"71"
0.288423957522162,0.58364263073512,0.3,"72"
0.288497557300253,0.583034301497729,0.304166666666667,"73"
0.288634027160872,0.582634187688985,0.308333333333333,"74"
0.28873321503783,0.582290886876564,0.3125,"75"
0.288983854792714,0.581991839877642,0.316666666666667,"76"
0.289206236386241,0.581803946591282,0.320833333333333,"77"
0.289368071840519,0.581352755476009,0.325,"78"
0.28952347936658,0.580965596414904,0.329166666666667,"79"
0.2896452144379,0.580644743905644,0.333333333333333,"80"
0.289659182820373,0.58029249343932,0.3375,"81"
0.289660666188424,0.580075476693574,0.341666666666667,"82"
0.289973755738221,0.579684312538734,0.345833333333333,"83"
0.290229389498874,0.579606287379293,0.35,"84"
0.290362126216567,0.57955273779268,0.354166666666667,"85"
0.290522799699206,0.579270947308742,0.358333333333333,"86"
0.290673040159892,0.579089234722591,0.3625,"87"
0.290839053767511,0.578923048055365,0.366666666666667,"88"
0.290965535616592,0.578678143990276,0.370833333333333,"89"
0.291117852792548,0.578376575265668,0.375,"90"
0.291457173234034,0.577864219941125,0.379166666666667,"91"
0.291792290799378,0.577580402187518,0.383333333333333,"92"
0.291987452589184,0.577403683607136,0.3875,"93"
0.292204345720925,0.577362347084137,0.391666666666667,"94"
0.292427444275677,0.577013162245117,0.395833333333333,"95"
0.292761399869381,0.576673025951204,0.4,"96"
0.293080744287791,0.57625961127561,0.404166666666667,"97"
0.29359270404752,0.575834329655614,0.408333333333333,"98"
0.293871132230545,0.575585024931975,0.4125,"99"
0.294007404308758,0.575462993187045,0.416666666666667,"100"
0.294143775278174,0.575208595566434,0.420833333333333,"101"
0.294138237370786,0.575047996252197,0.425,"102"
0.294245954614033,0.574564220485422,0.429166666666667,"103"
0.294590590457698,0.574324211534898,0.433333333333333,"104"
0.294843653047064,0.573840040203309,0.4375,"105"
0.295024821731597,0.573581686934564,0.441666666666667,"106"
0.295381349242465,0.573076006766247,0.445833333333333,"107"
0.295533888923628,0.572775328062469,0.45,"108"
0.295696836903944,0.572467281964042,0.454166666666667,"109"
0.296052894681596,0.571581760683668,0.458333333333333,"110"
0.296318120888974,0.571060307368417,0.4625,"111"
0.296666959608782,0.570985644509889,0.466666666666667,"112"
0.296863777826244,0.570966558507643,0.470833333333333,"113"
0.296967168579344,0.570980007711299,0.475,"114"
0.297006453109874,0.571043545309449,0.479166666666667,"115"
0.296992633064206,0.571030986126624,0.483333333333333,"116"
0.296980865011007,0.570966064051627,0.4875,"117"
0.296979084969347,0.570951576490336,0.491666666666667,"118"
0.296970160038245,0.570951873163946,0.495833333333333,"119"
0.296954436336913,0.571108071819634,0.5,"120"
0.29692538704593,0.571188964823972,0.504166666666667,"121"
0.296907833857335,0.571229510217344,0.508333333333333,"122"
0.296898760589428,0.571244690017058,0.5125,"123"
0.296895101614904,0.571246074493905,0.516666666666667,"124"
0.296894483544883,0.571241327716144,0.520833333333333,"125"
0.296895299397311,0.57123499867913,0.525,"126"
0.296896510814552,0.571229312434937,0.529166666666667,"127"
